"lesson_id","lesson_title","disciplina"
"1I8ICEWb4FY68Eu8HBG7P4","Entendendo a 2ª lei de Kepler","Ciências da Natureza e suas Tecnologias"
"5lhN5I1f0zwZQJjC2zScml","Evolução Humana","Ciências da Natureza e suas Tecnologias"
"4OZzUg1Ma6JygrkW0pcAuC","Organizando seu Plano de Metas","Projeto de Vida"
"SKpHU0UnCBIKR4TECd2Mh","O que podemos concluir: diferença entre hipótese, teoria e lei","Ciências da Natureza e suas Tecnologias"
"7rCii4uBE4KkQzUqt0YXtv","O modelo de produção de energia adotado no Brasil","Ciências da Natureza e suas Tecnologias"
"6oSBkcC0gFSjt9Neug0PEw","Avaliando a formação dos elementos químicos","Ciências da Natureza e suas Tecnologias"
"2UjNB2sD8UuADPWCnAIIe0","Sustentabilidade na geração de energia","Ciências da Natureza e suas Tecnologias"
"1GqHfknyBeM2G4kqYkvgnu","Química Verde","Ciências da Natureza e suas Tecnologias"
"2rawHHAPo0EuEWVQxjrdMN","As leis de Kepler associado com os movimentos da Terra","Ciências da Natureza e suas Tecnologias"
"3UXp3qEJAnvI0BEEpK7qTG","Energizando a sociedade","Ciências da Natureza e suas Tecnologias"
"1Iw7n5monPotToRLi2TRO3","Diferença entre Aids e HIV","Ciências da Natureza e suas Tecnologias"
"1svTU2zw9trX6tbQO7AAqM","Os protocolos ambientais","Ciências da Natureza e suas Tecnologias"
"3M8iFstMNu28GuSXLKp9lV","Níveis de organização dos seres vivos: focando nas células","Ciências da Natureza e suas Tecnologias"
"4pt4jaERoowRtFiKKYFxoP","Como os agrotóxicos agem","Ciências da Natureza e suas Tecnologias"
"k5LtVNkoUVyW0DPZh1LdC","As práticas de linguagem","Linguagens e suas Tecnologias"
"1PRahg84xpV794Ag4YDowm","Falando sobre a Tabela Periódica","Ciências da Natureza e suas Tecnologias"
"45sMEs7bJSldHNvWp3iV6H","Agrotóxicos e seus impactos na saúde humana","Ciências da Natureza e suas Tecnologias"
"MdfUnxwkFeuuZsp3lnhSa","O texto de opinião","Linguagens e suas Tecnologias"
"33tXIEauhykwpIxTawU2cq","Tudo por uma imagem","Linguagens e suas Tecnologias"
"o1tV5pXlh5HPvI2LJlHFL","ConsCiência: Ciências da Natureza e Cidadania","Ciências da Natureza e suas Tecnologias"
"QsBXUuZMOZ1B2rWcIopXI","Gêneros multimodais","Linguagens e suas Tecnologias"
"3mCK8ngfmlvMvThkYemsoS","E quando o petróleo acabar?","Ciências da Natureza e suas Tecnologias"
"5RZ4tcZTHWyIGKPQpQhKyl","The 7 New Wonders of the World","Linguagens e suas Tecnologias"
"5oRXM8s8OnA78NIIFm4CMq","Edição de texto","Linguagens e suas Tecnologias"
"43ZpQ5FJPo4wyZXZH43JbC","Fact or Fake","Linguagens e suas Tecnologias"
"3DMb4U0i9QFwQn1yWDf20h","How language shapes the way we think","Linguagens e suas Tecnologias"
"3nfuC5bRfd39NlwACpo1T2","Como analisar as propostas de governo","Linguagens e suas Tecnologias"
"68Xu4Vzq9vSOOTMcxhTq1E","Street art","Linguagens e suas Tecnologias"
"4O8cthaQeuWqFHwMlyFQVW","Understanding Communication","Linguagens e suas Tecnologias"
"7I3swwptsxl8sS5HfuoJDG","O gênero playlist","Linguagens e suas Tecnologias"
"2g2O18Zh8a2UNkvtgTSoHo","How can we measure power?","Linguagens e suas Tecnologias"
"4lHWrGGGozqvtPx3fBNzQx","Intervenção urbana","Linguagens e suas Tecnologias"
"1cxbT00wOvc0HXd6rqS5uw","A música e suas influências culturais","Linguagens e suas Tecnologias"
"3kM7CWUhJeE37fucS7Olg7","Registros dinâmicos","Linguagens e suas Tecnologias"
"1uWFwWd9cNVPC5m8930a2q","Os padrões de beleza e os povos indígenas brasileiros","Linguagens e suas Tecnologias"
"51rQQkj893m2kMoZOQI2jx","The Golden Rule","Linguagens e suas Tecnologias"
"1EvExRK70cYMntgXbjYNPy","O texto e seu contexto de produção","Linguagens e suas Tecnologias"
"7F2wdx5HilyqSINjmt1c4j","Identificando os vários efeitos de sentido dos textos","Linguagens e suas Tecnologias"
"wqN6bsntZ3kgrz5PWTjfO","Is there a recipe for assertive communication?","Linguagens e suas Tecnologias"
"3VPVc2tKkBQeWL03CHOgLS","Meu corpo fala!","Linguagens e suas Tecnologias"
"6HJf2LjMmpqsKkonay6yWZ","A evolução linguística","Linguagens e suas Tecnologias"
"4z2kB6d3biM0aH0KODsfWF","The impact of the search for legitimacy on social relations","Linguagens e suas Tecnologias"
"31jCFnN4U0t79JAc5wyNH9","O que é um argumento?","Projeto de Vida"
"252ibMglB0vpEqTEphsEox","Narrativa autobiográfica","Projeto de Vida"
"xESmYfrdkyvjuWkCjhhRY","Revisão textual","Linguagens e suas Tecnologias"
"6T3vJy3M4vnSvzFpLV8Wm6","O gif biográfico","Linguagens e suas Tecnologias"
"6ZYdd5eJML0El5uIECqJpS","TDIC: Como criar conteúdo para impactar a nossa sociedade","Linguagens e suas Tecnologias"
"2Ah1PyOWkKQV6qENlPd92a","English development as a global language","Linguagens e suas Tecnologias"
"22k3m3dDfdbRCr30MkBa5e","O corpo que dialoga com as necessidades sociais","Linguagens e suas Tecnologias"
"5vbOWIj4RhD1fwANtoGifQ","Variação linguística nas atividades profissionais","Linguagens e suas Tecnologias"
"7eAWwK5BRPJlf9gd3oTgCG","Express yourself!","Linguagens e suas Tecnologias"
"7aBF0LpPBPtKs17mO23TPN","What is your point of view?","Linguagens e suas Tecnologias"
"1wptGFPN9QiKVcRi6dljmV","Escola, família e futuro","Projeto de Vida"
"6D4rZjPvesQt4dECvh3tYR","Reconhecendo suas habilidades","Projeto de Vida"
"1s2wVolMYqsaj1ZWair1cK","Playlist comentada de livro","Linguagens e suas Tecnologias"
"3stzgyexhlIjf8YPgigbeY","Analyzing art","Linguagens e suas Tecnologias"
"6yhSXwGulidgBn6EjlM3vj","Como desenvolver a criatividade em situações difíceis","Projeto de Vida"
"5EHszgpBYBtTK25pJWGWX8","Podcast: informações via áudio","Linguagens e suas Tecnologias"
"4UFXNifqriiCiHCmgix71R","Análise de discursos políticos","Linguagens e suas Tecnologias"
"3SzPZ1XNGoZNAK0cdXWk7F","Movimentos argumentativos","Linguagens e suas Tecnologias"
"24ncP0oLfSljuqVCvcWWJa","Minorias sociais: diversos indivíduos e grupos","Projeto de Vida"
"5pWHFrgsyp5gaWMhzlRvUF","A sociedade brasileira e os padrões de beleza","Linguagens e suas Tecnologias"
"1sLATVHTWsTOWUkjKhsJ0n","Think about it!","Linguagens e suas Tecnologias"
"5iPX6rVxAjzY6lPyS5RWK3","Erga sua voz!","Linguagens e suas Tecnologias"
"7aiXUDmtN6JUVwVSJFZKXt","A photo collage","Linguagens e suas Tecnologias"
"uDTdBouJSxNBI8QyZZ3w4","Estratégias de leitura: inferência","Linguagens e suas Tecnologias"
"1vzNgzuUeCf9vW6SmZaxkn","O humor e a ironia: os efeitos de sentidos dos textos","Linguagens e suas Tecnologias"
"4rd6HqZE8uRsvSO4tKpd1Y","Put it down in words","Linguagens e suas Tecnologias"
"332k6sxkSloFqls28cZr8d","The meaning of shapes and curves","Linguagens e suas Tecnologias"
"1QPTR1FD12aI6jRKM14mVO","Analyzing conflicts of interests","Linguagens e suas Tecnologias"
"3NY5miuAXouB9cDsy5rWR8","Os impactos das tecnologias digitais","Linguagens e suas Tecnologias"
"7cr4s6ex9ekrsmgyuypnNV","Traçando metas para seu projeto pessoal","Projeto de Vida"
"1XcyQAWlcKs3uF3G0oroux","Soneto, arte, poesia","Linguagens e suas Tecnologias"
"3miYnWp1K58OZom0CgYiuv","Roteirização de vídeo","Linguagens e suas Tecnologias"
"7iYqSblfn6MmnqsJn5SvNk","Os textos entre textos","Linguagens e suas Tecnologias"
"32Erhs8cktppW4gHXWE4dg","Conteúdos colaborativos","Linguagens e suas Tecnologias"
"4hb2ivRc2qmZarcJ0FTU09","Celebre as suas conquistas!","Projeto de Vida"
"2sibDXu7RyTFpzwH61kABP","Citar ou parafrasear? Eis a questão!","Linguagens e suas Tecnologias"
"5lg8Bm1L5kF3CAAMEU0TK3","Quebrando preconceitos","Linguagens e suas Tecnologias"
"5a834LLMOLiz8PyESvIM7G","Sonhar para realizar um projeto","Projeto de Vida"
"7dyksPwD6KOsHIAprOPwHX","Resiliência e determinação","Projeto de Vida"
"6m5WrmeNdFpNCGf13fHukj","Solta o som: produzindo uma playlist comentada","Linguagens e suas Tecnologias"
"4WloFycpTiiwAPcjsk6MUx","This is my truth!","Linguagens e suas Tecnologias"
"547mp3KpsQIp0hSztwZOYp","Autoconhecer para conhecer","Projeto de Vida"
"3tVkBsLqw55ddkcApexctC","Responsabilidade e empatia individual e coletiva","Projeto de Vida"
"1wNZvAV194CvgInlC2EjY6","O peso das convenções","Projeto de Vida"
"7r7UdJClYxt7UqQ6fHPu5u","O que é inteligência artificial?","Tecnologia"
"1yGBnL8rAJVQz2v2ywn1Yg","Se conhecer para caminhar mais seguro","Projeto de Vida"
"4Vsn4BJnuKcxnL6JhmAzgm","A importância de pertencer a um grupo","Projeto de Vida"
"190IJPlBFrivqC4HoQUEqc","Você se sente preparado para fazer escolhas?","Projeto de Vida"
"6BbWGxIgPQkfffEXk6dz1l","É preciso cultivar a paz","Projeto de Vida"
"6Q3KytggKWSfe0TL8yba8Y","Cyberbullying: da prática ao combate","Projeto de Vida"
"16mho5SBzMRgyoyhfbL2lS","A prática de dança nas interações sociais e digitais","Linguagens e suas Tecnologias"
"2Joc3nH5VaN7tv2xDWn8zc","Uso seguro e ético das redes sociais","Projeto de Vida"
"4VZdwHD8Pq9ta3riD9PmCB","Valores sociais e os Direitos Humanos","Projeto de Vida"
"7ByWwl2gsdvvhySNPOEnxU","Sustainable development goals","Linguagens e suas Tecnologias"
"4hVYTVieLUtvmZ8ZXSqa17","Escuta ativa e empática","Projeto de Vida"
"Yg7kgfTmCVLuXYwmaHlBp","Qual o sentido da vida?","Projeto de Vida"
"wEeT2uQZTNe54DOThev1i","Rede de apoio: segurança e pertencimento","Projeto de Vida"
"4FwbboxsHU3vQwBXuVRdqu","Esportes e Aprendizagem","Projeto de Vida"
"1VkSZJF3ripcprcmH2fQAT","Como os nossos pais","Projeto de Vida"
"6IcX9wE79rDDjR4wmvzOGo","Pertencer é preciso!","Projeto de Vida"
"1kX3Xfl9dAiTgUhKHgqIgZ","Características e desafios do mundo do trabalho no século XXI","Projeto de Vida"
"14ZuCfFykydEQNY04z2TKT","O que é projeto de vida?","Projeto de Vida"
"4kdSbg5MFlV2BkfyS4tHbq","Unindo suas habilidades no mundo profissional","Projeto de Vida"
"9POU3EA9hi7H5Gcc55OxO","Mercado de trabalho: os desafios encontrados pelos jovens","Projeto de Vida"
"7m0dRlYqZPFv8vQO1p76a3","Como exercitar a empatia","Projeto de Vida"
"4zX480E8XyibDpuzyyDSDR","O olhar para o outro","Projeto de Vida"
"4urqIFUQe21kjJbMlXeDvj","Convivendo nas redes sociais","Projeto de Vida"
"7ebWa5xeP0qwUXXBUqRskf","Reconhecer o meu valor","Projeto de Vida"
"4NsYCRdf9sa84BNJM9IKXf","3 dicas de como melhorar sua comunicação","Projeto de Vida"
"873qIEK2MPOyX4LmSB7Km","Profissão: online","Projeto de Vida"
"6q2jYXj2EbnxakpkFMlPe2","A diferença entre empatia e simpatia","Projeto de Vida"
"7kclLJc4o4CVJLL99B45OD","Seja o autor da sua própria história","Projeto de Vida"
"2xGMEZK2Gn9mKKE3erZvQc","Neurodiversidade","Direitos humanos"
"1hUEATE2XGMpEQvnl7XB5C","Pedras no caminho","Projeto de Vida"
"6DjfcPAY3s7KTdBtnoVRgi","Como melhorar minha sociedade?","Projeto de Vida"
"Bu5GUWaXJ4hlGDV8TKrnr","Quem são as pessoas LGBTI+?","Direitos humanos"
"1ysBgGKza3qDC1qSz3cIdu","Diversidade corporal","Direitos humanos"
"6qnmX3m0Sw1C8KNWviZDtd","Do itinerário formativo ao mundo do trabalho","Projeto de Vida"
"3YoampGTVjZMECAcbS7hzS","Projeto de Vida: um percurso a construir","Projeto de Vida"
"5Wx9JFTIvk1F7d6a5Mx3UK","Tecendo a Rede (de apoio)","Projeto de Vida"
"d2JbcUevtADS6NqZ6ygAk","Projeto de vida: construindo o percurso","Projeto de Vida"
"3lq2OKcdNM6N9lQeqzvU05","Gênero e Diversidade","Direitos humanos"
"7hteYaXjV5Tncqnk1GzAZr","O que é um produto digital?","Tecnologia"
"4qfGIo7KHTIg9G9LIEpPa1","Como está seu poder de argumentação?","Projeto de Vida"
"2lTGsPQC7uwDDg16Yauw9Y","Como identificar sua rede de apoio","Projeto de Vida"
"5B7FkVPJFPcOqzX4qon4XU","Estruturas de repetição (Loop)","Tecnologia"
"6h8OZm98v3Pa2vN52yDsBX","A importância da educação continuada","Projeto de Vida"
"61e1JrUIJATr88uTtcrflj","Vieses inconscientes e lugar de fala","Direitos humanos"
"5gm0Ti56fnOedAMnT4PJ7o","O que é condicional?","Tecnologia"
"5dV5J98XsIS9Kz6yG34BHF","Declaração","Português"
"1hABJdJv5j2dwcB6Xuue5v","LGBTI+ e preconceito","Direitos humanos"
"2tXfdq4ISRRIqlg75lUcGM","Raça e Etnia - Por que precisamos falar sobre?","Direitos humanos"
"1SIyx725SGrWEcd3nZxNL7","O que pode ser feito com a tecnologia? Onde a tecnologia está?","Tecnologia"
"7eXNHSQwT9eBOU8DySfxfN","A história da computação","Tecnologia"
"6G2IuGB6dv3HN1m3UtZcm","O que é linguagem de programação?","Tecnologia"
"Bs1a2U0yJLEe8wyxmGiog","Exemplos de linguagens de programação","Tecnologia"
"21xZxQ4D0yGHrZd7olx8Y2","Qual é o futuro da tecnologia?","Tecnologia"
"1RvM75PfuzOvNfa0d1iHMr","Mercado de Trabalho Tech: Áreas de atuação em tecnologia","Tecnologia"
"j3AzOLKQCvtsBlbv435zq","Como a inteligência artificial faz parte de nossa vida?","Tecnologia"
"57ZpUdBgq42CQdMvILmFv8","Só é possível se informar pelo jornal?","Linguagens e suas Tecnologias"
"3u3w883bMQ1l90LERwvB3V","Mercado de Trabalho Tech: Empresas da área da tecnologia","Tecnologia"
"5Rf8uervJvTdeORz0hTyM3","Introdução hard e soft skills para o mercado Tech","Tecnologia"
"iONuriO9k8UZXzrwYTKpn","A produção do espaço em diferentes tempos","Ciências Humanas e Sociais Aplicadas"
"1IgrWlH98YOBY9fgneNwXo","Algoritmo","Tecnologia"
"4EoOLfkT0dtey7YL7QS9pO","O que são metodologias ágeis?","Tecnologia"
"24lZ5i5MPOzJbXoK7Iv8ej","Aprendendo a aprender: Youtube, Spotify, Twitch, Udemy","Tecnologia"
"7zaXf385rwPWmzlsLQl7Kd","Substantivos","Português"
"1sOFKefWbVcxVIzvwPYpCM","Banco de dados","Tecnologia"
"33SjkTfYBfOvukOQHWMwdI","Pensamento computacional e raciocínio lógico","Tecnologia"
"2Y033CnUOR1f8RR5e3ogvy","Conceitos de métodos ágeis","Tecnologia"
"2HjTlmP4xRoWKDIYF0AZ9G","Onde pesquisar?","Linguagens e suas Tecnologias"
"XPDnWfcOXSKLRP0RkPjPR","Ferramentas de trabalho colaborativo: ferramentas do Google","Tecnologia"
"5ZAV99kLdUXN2SbfL7JeAA","O início da radioatividade","Ciências da Natureza e suas Tecnologias"
"64E1yPvktUEEOr5582KIpn","Zine, fanzine e e-zine","Linguagens e suas Tecnologias"
"51peAQ3oWTtf9gzRWRiOUf","O que é big data?","Tecnologia"
"8KPXlU34zA0nLbYDsqfyN","Instrumentos de coleta de dados e informações","Linguagens e suas Tecnologias"
"3eBJwTZDiX4Cj93uQtRERA","Conhecendo o Canône Ocidental","Linguagens e suas Tecnologias"
"4SVuVUdO3m0tLX6mqb99F1","Como apresentar resultados científicos","Linguagens e suas Tecnologias"
"sCQfJ5kQXGOmnrXErVYAW","Fotodenúncia, fotorreportagem e vlogs de opinião","Linguagens e suas Tecnologias"
"6040VPcxuGww72FUNAb0Xg","Rompendo as barreiras literárias","Linguagens e suas Tecnologias"
"3unu0GxqvnM0M5iSLH6hMc","Reportagem multimídia e as novas tecnologias","Linguagens e suas Tecnologias"
"3hHuenD3vcKeI2NctMBujh","Checando os fatos!","Linguagens e suas Tecnologias"
"6u1n9UQ4JRMRQnTlslmhb6","Resumir é copiar?","Linguagens e suas Tecnologias"
"6eaVjov9SZVuNNomZv8GuU","Complemento verbal","Português"
"2ekmHgXjqZ23jDTLuKx8re","Uso de bots na disseminação de fake news","Linguagens e suas Tecnologias"
"6SJJ5jmZf6PgcgY35hoG4M","Potencializado as habilidades de leitura","Linguagens e suas Tecnologias"
"5F8XYqJ4Zl8wtLdlvLhly4","Como checar fatos?","Linguagens e suas Tecnologias"
"3oeiUWGzz2Ag6M63wdOGQe","Celebrations and Holidays 
(Festividades e Feriados)","Inglês"
"3Ly1NYI71Zs7pPDseTZoDg","Conhecendo obras do Cânone Ocidental","Linguagens e suas Tecnologias"
"cTYgbWo0EaDSBZ5qxop1u","O que é parcialidade e imparcialidade?","Linguagens e suas Tecnologias"
"JunbLmPnrYEBhlvzf7mk0","Contextos e ferramentas de informação","Linguagens e suas Tecnologias"
"2AkCQNA02JpKstmybLpGJA","A democratização da informação","Linguagens e suas Tecnologias"
"4WUDhN8tPSScLxc3bg2ZLh","O que é o Estatuto da Criança e do Adolescente?","Linguagens e suas Tecnologias"
"66faAxhRO9xWzHpkv0QecR","O papel dos influenciadores digitais na publicidade","Linguagens e suas Tecnologias"
"7xDckzkPRfa6rs5GbnGNBg","Cuidados na busca de textos de divulgação científica","Linguagens e suas Tecnologias"
"2Oph4D1N9FqVZuJBA1A0od","A crítica literária na internet","Linguagens e suas Tecnologias"
"3dThbBx006TTcUhaOmndar","A importância da comunicação comunitária","Linguagens e suas Tecnologias"
"4pk8xao5Ig2cMMKT5Iiic6","Busca e checagem de informações","Linguagens e suas Tecnologias"
"4WUat5xfHPTPtZFAnwFgmy","O que é resenha?","Linguagens e suas Tecnologias"
"4ekiUQkZP9omY6ep2XwoK","Personal pronouns: subject pronouns x object pronouns","Inglês"
"5WLsvutjHHzef9H5CEFyMz","Fake news, bots e eleições","Linguagens e suas Tecnologias"
"5wP93ggU5xK0AQVetAyW1x","O neoconcretismo","Arte"
"62AbOKJA1jo0QcywT7E6FQ","Máquinas simples presentes no cotidiano","Ciências"
"4jUdNJCoGX0Qv0n1U9pLzM","Parcialidade e imparcialidade nas noticias","Linguagens e suas Tecnologias"
"1ryhQ4x7eAJ2P4CxWjgmTB","Pontuação - parte 3","Português"
"4MTt5pQAsi3PDqzevPveRq","O conceito de renascimento","História"
"1DjOWneoxXdcriTQi7iB3K","A Era da Pós-Verdade e das Fake News","Linguagens e suas Tecnologias"
"3NPEISuvRl5ZTfibeudUGS","O texto teatral","Português"
"2XcBHc6YIXycWFW3BY6j4H","A arte renascentista: pintura","História"
"3qUdbek1zebJWcTzoUl1pJ","Memórias literárias","Português"
"29DQRsua46yn3kEOW2vZv0","Mata Atlântica","Geografia"
"6n9yATTAnJWgCEIQIwg1sj","Iluminação cênica na dança","Arte"
"1YAVOj8Ww9Jht1DWQWRaYX","O contexto da Reforma Protestante","História"
"8DnSAQb33njxcC8b6u7dy","A literatura portuguesa e a brasileira","Linguagens e suas Tecnologias"
"2n4xF5b51drgfg39zS8S1q","Parafraseando","Linguagens e suas Tecnologias"
"46P6RbgFN4fxIyEteZV5Lu","Sexualidade e gravidez na adolescência","Ciências"
"4aCFhGze2OrPTzmJvbw7pO","Podcast","Português"
"2TKDgvXR0v8AL0f0W6wTsb","Flipbook","Arte"
"4ZAzhedjlxyCtNcA9NsfaU","As paisagens e seus elementos naturais e culturais","Geografia"
"78EUNnhStzgH3PSy7hcpEG","Caso genitivo ('s) - Seres animados e inanimados","Inglês"
"5XJcEjSDz7sr5TGNHTaFi8","Tempo histórico e cronológico","História"
"4oSJ6vjUL7XztUEJm8KSu1","Teoria da Cor","Arte"
"5RtvB1UfVEKv6m1lMQ0qz1","Fontes históricas","História"
"5w9NF6HFsBt739YtMqtrLS","Transformação de fração em decimal","Matemática"
"xGyeDq24JOGSMs03Hxcgz","Conhecendo as Cores ","Arte"
"QmHR1WLUfT9HfNDTcsfHE","Sentido literal e figurado","Português"
"3u9IXmslbydn0L914jeagb","Carta de reclamação","Português"
"1xJcVckZwpnjXfyIpaO8W2","Separação de misturas hetorogêneas","Ciências"
"7eNGoGhBzy9QwNubYts8FT","Sinônimos","Português"
"7K0VM4RQIYNl2AqDULCIRt","Days of the week (Dias da Semana)","Inglês"
"1FSPRaJzkmbFTqzS3JPoEW","Tipos de mapas","Geografia"
"R3H76tZ9BgaYypKYFOD4S","Cooking Recipe (Receita Culinária)","Inglês"
"3DfiX3GyLK3D60VmITURNd","Separação de misturas homogêneas","Ciências"
"77ZzZU8DMwCjIolFNu5Mm8","Evolução do ser humano","História"
"3oDHcV6FppbYjXIxYNdDjM","Células","Ciências"
"49UM2b2QKDKacqWggxUDCz","Histórias em quadrinhos","Português"
"4KCNH7FGLYYzpqi6nOWB0a","Espaço geográfico","Geografia"
"4tzKITmsaoMQOW8vePru3C","Teoria Cromática","Arte"
"5aWJzYaRsu7bZ4yBYP80fX","Introdução á música","Arte"
"L1CqKgSQlMkiRLlrGykpq","Conhecendo a porcentagem","Matemática"
"32HhDGAcFP2vIDlCMkWN7i","Substantivos coletivos","Português"
"3RmUlFKzjpZJtUL6lRZR05","Why are there museums?
Por que existem museus?","Inglês"
"6qdst3xPeVOmnlZhWtWJlf","Pesquisa em enciclopédia","Português"
"17dNC9CEH2x8N4lROS3m7Q","A Controversa Teoria de Niède Guidon","História"
"3RwLSqXH3b2w7fWScGqCVc","O Surgimento das favelas","Geografia"
"5Oow8BWbDvaO6JSvlbUXk8","Níveis de organização do corpo humano","Ciências"
"39e9X7pvnPBnDT6otMzc85","Som e música","Arte"
"4l28aKE2mOE5bjPnfoFVJI","Sistema nervoso","Ciências"
"yOsSw90F1QobHO5mcx57x","Problemas ambientais nas cidades","Geografia"
"6OF7Xg5gfpaemdQyCOCYBe","Importância dos solos","Geografia"
"7Hutbbj729fyn9xSDdANTF","Sistema sensorial","Ciências"
"14LUt5t8DgqaYC14IpnygS","Instrumentos Musicais","Arte"
"7FtwNI0Vr4wX7pPGcbSfql","Instrumentos de Orquestra - Oboé","Arte"
"7abYjru5i8fXCkjQ57Psqm","Teorias sobre a chegada do homem na América","História"
"2FZSx4qLbEF0QFjtAXfw0P","Triângulos e classificação de triângulos","Matemática"
"5bWtdUhb5HiBJHOS4gs7uV","Problemas de visão","Ciências"
"DGUyKbn2wFRYaOjndxoIo","Polígonos e classificação de polígonos","Matemática"
"6SCrg23cOUXgsSnc5hub1u","O povo de Luzia","História"
"3vebcBfcWRgWotIO9FWbvF","Carimbó","Arte"
